"chr10:66559716-66647841_F";"chr16:90116006-90119297_R";"";""
"Xrcc6bp1";"Cyp4f18";"";""
"Zfp295";"D19Ertd737e";"";""
"Leprot";"chr1:42689799-42749799_F";"";""
"Zfp329";"Sprn";"";""
"Gpatch8";"Izumo4";"";""
"A_55_P2012869";"Stk10";"";""
"Sik1";"chr4:145539725-145596000_R";"";""
"Mtr";"Bmp1";"";""
"chr8:26343277-26352902_R";"Csnk2a2";"";""
"Plac9";"Gm10731";"";""
"Slc25a26";"Dhx32";"";""
"Dusp2";"Pus1";"";""
"Vasp";"Bcl2l14";"";""
"5730419F03Rik";"ENSMUST00000114185";"";""
"Pafah1b1";"A_55_P2090394";"";""
"Hnrnpa0";"Robo2";"";""
"Blcap";"Slc44a1";"";""
"Npcd";"Trp53inp1";"";""
"Rngtt";"chr6:91928958-91936887_R";"";""
"chr6:116092274-116144199_R";"Rexo4";"";""
"Rbms2";"Slc25a21";"";""
"Acaa2";"Pcp2";"";""
"Pilra";"Mecr";"";""
"chr6:47692090-47713542_F";"A_55_P2016064";"";""
"4930427A07Rik";"chrX:20555593-20591971_F";"";""
"Ankrd12";"chr5:88995039-89009064_R";"";""
"Csf2ra";"9030411M13Rik";"";""
"Slfn5";"Usp48";"";""
"chr14:79311982-79334451_F";"AI413582";"";""
"Amot";"Rfk";"";""
"2010315B03Rik";"I830012O16Rik";"";""
"Taf9";"Calhm2";"";""
"Ndst1";"Pigo";"";""
"chr15:62090565-62091770_F";"Pdzk1ip1";"";""
"Apbb1ip";"Hdhd2";"";""
"Strbp";"1110038F14Rik";"";""
"Uba52";"chr11:95627874-95640824_R";"";""
"chr4:101040523-101080248_F";"Mia3";"";""
"Uspl1";"0610030E20Rik";"";""
"Dmpk";"Krt16";"";""
"Dab1";"1700023D09Rik";"";""
"Ddx54";"ENSMUST00000077016";"";""
"Plaa";"Arpc2";"";""
"Ppp2r5d";"NAP094642-001";"";""
"Grrp1";"D11Ertd726e";"";""
"CK031974";"C8g";"";""
"Wipf3";"Slc6a9";"";""
"Arrb1";"Pdzk1";"";""
"Lmnb2";"ENSMUST00000165525";"";""
"NAP030094-1";"chr17:17315025-17460175_R";"";""
"Rnf157";"chr6:31233512-31241062_F";"";""
"Bloc1s1";"Frmd8";"";""
"Daglb";"chr17:95150800-95180650_F";"";""
"Sgcb";"Cblc";"";""
"Prr3";"Prpsap2";"";""
"ENSMUST00000085589";"Pik3r5";"";""
"chr10:60473030-60535340_F";"Htr6";"";""
"Clec10a";"Vwce";"";""
"chr3:95496886-95497183_R";"Naa38";"";""
"Rgs3";"Tln1";"";""
"Birc5";"Defb11";"";""
"A630081D01Rik";"Grhl3";"";""
"Psmb7";"chr9:39986829-39987424_R";"";""
"Col16a1";"Pdgfrb";"";""
"Sec24b";"Trip13";"";""
"chr19:6268793-6276607_R";"TUG1";"";""
"Ccbl1";"Akap8";"";""
"9130230N09Rik";"chr19:16090063-16103160_R";"";""
"Dtx1";"Ube2l6";"";""
"ENSMUST00000115782";"Cnih4";"";""
"Alkbh3";"chr13:24611851-24612400_R";"";""
"Rbm12";"chr8:10886200-10905925_R";"";""
"Slk";"Rpl17-ps1";"";""
"chr7:26054813-26063725_R";"Eid1";"";""
"Abhd12b";"chr13:108548345-108679004_F";"";""
"Rnf170";"Gstp1";"";""
"chr4:136856064-136877219_R";"A630055G03Rik";"";""
"chr6:90745692-90777977_R";"Sst";"";""
"Parp16";"Klhdc7a";"";""
"Smtn";"ENSMUST00000140450";"";""
"Gfra1";"Gbp5";"";""
"chr6:83368261-83407280_F";"chr2:94082835-94101939_R";"";""
"chr1:193875525-193978800_R";"Neu1";"";""
"Ehd1";"ENSMUST00000098035";"";""
"Snora47";"Adam19";"";""
"Loxl2";"Irak1bp1";"";""
"Mars";"Becn1";"";""
"Diap3";"NAP062906-1";"";""
"Aff3";"Slc16a7";"";""
"chr9:9024733-9041933_F";"BC006028";"";""
"Plscr1";"Mast1";"";""
"Dolk";"1700008J07Rik";"";""
"Lrpap1";"Prps1l1";"";""
"Pabpn1";"chr14:115423660-115463160_F";"";""
"Mybbp1a";"Arap1";"";""
"Gm15772";"BC020535";"";""
"Adam17";"chr2:94048967-94049430_R";"";""
"chr5:33174092-33200792_F";"Ugt2b35";"";""
"chr16:43623581-43642715_F";"Glb1l";"";""
"Aldh1a1";"Gm7935";"";""
"Mmp11";"chr10:81680941-81704964_R";"";""
"Pofut1";"Ywhag";"";""
"Fads3";"Cyp7b1";"";""
"Gm749";"chr11:5387350-5403150_F";"";""
"Zbtb49";"1110028C15Rik";"";""
"Npm1";"Thtpa";"";""
"C230081A13Rik";"Cenpi";"";""
"Gm20558";"Cox15";"";""
"Gbp9";"chr6:31267612-31293337_F";"";""
"chr12:110738120-110769295_R";"Itsn1";"";""
"Art5";"2410017I17Rik";"";""
"Col1a2";"Ifng";"";""
"chr16:23992037-24001037_R";"Neurl2";"";""
"Slfn2";"Gm11190";"";""
"chr1:42689799-42749799_F";"Chpf2";"";""
"Sh3pxd2b";"Sash3";"";""
"Habp2";"A_55_P2083894";"";""
"chr12:110973190-110987668_F";"Bmp2k";"";""
"NAP059613-1";"4930432K21Rik";"";""
"Fgfrl1";"HM627212";"";""
"Rab3d";"Vma21";"";""
"Chd2";"chr3:9401052-9415202_R";"";""
"Palm";"Nsg1";"";""
"2210017I01Rik";"chr5:31883451-31884082_F";"";""
"Camk2d";"NAP111546-1";"";""
"Dlg4";"Bola3";"";""
"Trip11";"Timd2";"";""
"Myo19";"ENSMUST00000098108";"";""
"Ttll10";"A_55_P2020188";"";""
"Cd40";"Gm4944";"";""
"Olfr1148";"Esr1";"";""
"chr15:85412264-85549139_F";"Nup98";"";""
"Btbd19";"Proz";"";""
"chr14:46374363-46612845_R";"Ska1";"";""
"A_55_P2143516";"Txndc9";"";""
"NAP094322-001";"Cog6";"";""
"Gsdmd";"Dnajb6";"";""
"Gss";"Otc";"";""
"Mylpf";"Cyp21a1";"";""
"TC1762773";"Synpo";"";""
"Gbp5";"Ppm1h";"";""
"1810044D09Rik";"Ppig";"";""
"chr9:65376063-65390480_R";"chr5:112205091-112240992_R";"";""
"Edn1";"chr6:40699474-40719122_F";"";""
"chr9:30793551-30817648_R";"ENSMUST00000085589";"";""
"Tnfaip1";"chr1:64686823-64728598_R";"";""
"Rna28s1";"Stard3";"";""
"Olfr1307";"Exoc6b";"";""
"Plp2";"Ccdc91";"";""
"chr4:114627748-114632898_R";"Zwilch";"";""
"Eml1";"Cd52";"";""
"chr12:4133875-4243375_F";"Eepd1";"";""
"chr7:128341797-128414692_R";"chr8:18592437-18593034_R";"";""
"S1pr3";"chr2:104702675-104736600_R";"";""
"A_55_P2108404";"Rhod";"";""
"ENSMUST00000103266";"l7Rn6";"";""
"chr3:21964899-21974524_F";"NAP061257-1";"";""
"Olfr1036";"NAP114294-1";"";""
"5830415F09Rik";"A_55_P2181216";"";""
"chr1:182686731-182709331_F";"Dnajc25";"";""
"Ulk4";"Gtpbp2";"";""
"Sema6b";"chr15:99765243-99783300_F";"";""
"Nsmce2";"Klrg2";"";""
"chr1:175705225-175717250_R";"Hddc2";"";""
"ENSMUST00000170486";"Gdf10";"";""
"Mrpl34";"Fpr2";"";""
"Tdrd3";"Abcc1";"";""
"Zmynd8";"Rpl38";"";""
"chr1:137482591-137625604_R";"Celf4";"";""
"TC1609387";"TUG1";"";""
"Gsta4";"Lsm4";"";""
"Csprs";"2210404J11Rik";"";""
"Gas2l3";"Cmpk2";"";""
"Mst1r";"Gm3086";"";""
"Pear1";"Fip1l1";"";""
"Rps19-ps4";"Fabp12";"";""
"Ckb";"Pdlim2";"";""
"Dguok";"Nfam1";"";""
"chr14:103751075-103769725_F";"Mtap1s";"";""
"NAP111644-1";"Prmt3";"";""
"Recql5";"chr6:11996975-12037300_F";"";""
"chr1:39763924-39774099_R";"chr12:82495575-82516300_R";"";""
"Lap3";"Ptma-ps1";"";""
"chr13:31736054-31781679_R";"0610007P08Rik";"";""
"Pafah2";"Ergic3";"";""
"Ikbip";"A_55_P2113061";"";""
"Cplx2";"Ahcy";"";""
"chr11:32648138-32648549_F";"Tstd1";"";""
"Aig1";"1300017J02Rik";"";""
"Otof";"chr12:21548850-21568550_R";"";""
"Car1";"Morc2b";"";""
"Kcnj8";"Tmem209";"";""
"Mki67";"Gm10406";"";""
"Tmem106b";"Slc1a2";"";""
"Plxna3";"chr7:134620707-134626739_F";"";""
"Tnfrsf21";"Scara5";"";""
"ENSMUST00000067743";"chr6:115468025-115489250_R";"";""
"B130055M24Rik";"Slc30a7";"";""
"Fdx1";"Epdr1";"";""
"chr16:90116006-90119297_R";"ENSMUST00000032858";"";""
"A630031M23Rik";"Paip2";"";""
"D19Ertd737e";"Tgfb2";"";""
"chr1:42689799-42749799_F";"NAP061123-1";"";""
"Smad6";"Mnd1";"";""
"Sprn";"A_55_P2170105";"";""
"Izumo4";"Golt1b";"";""
"Stk10";"A_55_P2047360";"";""
"A_55_P2028576";"NAP060965-1";"";""
"chr4:145539725-145596000_R";"Pdia6";"";""
"Bmp1";"Fam172a";"";""
"Csnk2a2";"Ltbp2";"";""
"Gm10731";"Tns3";"";""
"Dhx32";"Fggy";"";""
"Pus1";"Ndufs2";"";""
"Bcl2l14";"2810417H13Rik";"";""
"chr1:186560855-186563399_F";"chr8:72663625-72673010_F";"";""
"Ugp2";"Sec11a";"";""
"Wdr82";"Hexim1";"";""
"Dpp10";"Wdfy1";"";""
"A_55_P2090394";"chr6:148173524-148174740_F";"";""
"Robo2";"Dennd1a";"";""
"Slc44a1";"Cd164l2";"";""
"Trp53inp1";"9430038I01Rik";"";""
"chr6:91928958-91936887_R";"Tsta3";"";""
"chrX:98680220-98718445_R";"Ifrd1";"";""
"Rexo4";"Il22ra1";"";""
"D030028A08Rik";"1200014J11Rik";"";""
"chr1:138442536-138520766_R";"Rps27";"";""
"chr9:113650590-113670786_F";"1110067D22Rik";"";""
"Pcp2";"Mlh3";"";""
"Snw1";"A_55_P2069995";"";""
"2610028H24Rik";"Gm4588";"";""
"Mecr";"Ttc26";"";""
"chrX:20555593-20591971_F";"Dub1";"";""
"chr5:88995039-89009064_R";"Abcc10";"";""
"9030411M13Rik";"chr2:128217275-128217972_R";"";""
"Krtap5-2";"Prelid1";"";""
"AI413582";"Harbi1";"";""
"Rfk";"Cstb";"";""
"I830012O16Rik";"Zfp142";"";""
"Calhm2";"Gyltl1b";"";""
"Uncx";"Lgals3";"";""
"Pigo";"Parp14";"";""
"Ndufa3";"Atf5";"";""
"Hdhd2";"Chadl";"";""
"chr11:95627874-95640824_R";"Tymp";"";""
"Mia3";"Ptprk";"";""
"0610030E20Rik";"Eif3c";"";""
"Krt16";"chr13:70762342-70776512_R";"";""
"1700023D09Rik";"Atp2a3";"";""
"ENSMUST00000077016";"chr3:126989696-127112471_R";"";""
"Arpc2";"BC147527";"";""
"4930404H24Rik";"chr17:21178319-21182115_F";"";""
"NAP094642-001";"chr1:195327945-195336595_R";"";""
"chr9:68349343-68411643_F";"Gm9959";"";""
"C8g";"chr11:96111499-96126224_F";"";""
"Slc6a9";"Cyp4f39";"";""
"Obfc1";"Yaf2";"";""
"ENSMUST00000165525";"Srr";"";""
"chr17:17315025-17460175_R";"Usp31";"";""
"A_55_P1989205";"Abca6";"";""
"chr6:31233512-31241062_F";"Gja1";"";""
"Frmd8";"chr4:55593675-55629225_R";"";""
"chr17:95150800-95180650_F";"chr15:5969454-5994540_R";"";""
"Cblc";"4930480G23Rik";"";""
"Spc25";"Ugdh";"";""
"Pik3r5";"Atp5c1";"";""
"Htr6";"Fermt3";"";""
"Naa38";"2010321M09Rik";"";""
"Defb11";"Accn5";"";""
"Selplg";"Acot4";"";""
"chr9:39986829-39987424_R";"Golga2";"";""
"Pdgfrb";"Ikzf3";"";""
"Trip13";"Olfr75-ps1";"";""
"chr19:16090063-16103160_R";"F11";"";""
"Ube2l6";"Dfna5";"";""
"Cnih4";"Nrtn";"";""
"chr13:24611851-24612400_R";"Itih1";"";""
"BC017647";"Magt1";"";""
"chr8:10886200-10905925_R";"Abi3bp";"";""
"Rpl17-ps1";"Arhgap4";"";""
"Eid1";"chrX:138966975-138981525_F";"";""
"Gstp1";"AK162036";"";""
"A630055G03Rik";"Ppp2r1b";"";""
"Sst";"chr15:84737071-84753414_F";"";""
"ENSMUST00000140450";"Taf6";"";""
"Gbp5";"Ahcy";"";""
"chr2:94082835-94101939_R";"ENSMUST00000052189";"";""
"Neu1";"Cd8b1";"";""
"ENSMUST00000098035";"Naip6";"";""
"Adam19";"1700030L22Rik";"";""
"Becn1";"Ifitm1";"";""
"NAP062906-1";"B3gnt9-ps";"";""
"Vsig2";"chr12:85210777-85262127_R";"";""
"Slc16a7";"Gm12298";"";""
"BC006028";"Pigz";"";""
"Mast1";"chr5:22058025-22072475_F";"";""
"1700008J07Rik";"Atp8a1";"";""
"Folr1";"Elp4";"";""
"Prps1l1";"Zbtb7a";"";""
"Mkln1";"chr17:88993214-89025839_F";"";""
"chr14:115423660-115463160_F";"Crem";"";""
"Arap1";"chr5:115806200-115834425_F";"";""
"BC020535";"A_55_P2186961";"";""
"chr2:94048967-94049430_R";"Dohh";"";""
"Cwc22";"Dnaic1";"";""
"Ugt2b35";"chr15:86035939-86042539_F";"";""
"Gm7935";"Myo9a";"";""
"Ttf2";"Azin1";"";""
"Arl5b";"Nhlh1";"";""
"A_55_P2020962";"Safb2";"";""
"chr10:81680941-81704964_R";"AK132033";"";""
"Ywhag";"Rnase4";"";""
"Cyp7b1";"Tmem40";"";""
"chr11:5387350-5403150_F";"Lrrc47";"";""
"1110028C15Rik";"Ubox5";"";""
"Thtpa";"Katnal1";"";""
"Cenpi";"Sumo1";"";""
"Cox15";"Ms4a4d";"";""
"chr6:31267612-31293337_F";"chr17:14683411-14698476_F";"";""
"2410017I17Rik";"Fdx1l";"";""
"chr11:53596919-53672731_R";"NAP113099-1";"";""
"Ifng";"NAP061666-1";"";""
"Gm11190";"Dnajc5";"";""
"Chpf2";"Ccdc47";"";""
"2700012I20Rik";"Xylb";"";""
"Sash3";"NAP102909-1";"";""
"A_55_P2083894";"chr18:36449530-36456800_R";"";""
"Bmp2k";"chr2:35829956-35830757_R";"";""
"4930432K21Rik";"chr14:77511189-77522852_F";"";""
"HM627212";"AK167004";"";""
"Vma21";"Ptger4";"";""
"chr9:37063322-37063718_F";"chr14:72400656-72400887_F";"";""
"chr3:9401052-9415202_R";"Cabin1";"";""
"Nsg1";"Slc17a2";"";""
"chr5:31883451-31884082_F";"A_55_P2065239";"";""
"NAP111546-1";"Scarf2";"";""
"Bola3";"chr6:129151512-129208737_R";"";""
"Timd2";"ENSMUST00000131841";"";""
"ENSMUST00000098108";"chr17:17628846-17641021_R";"";""
"A_55_P2020188";"Parp4";"";""
"Gm4944";"Rnase6";"";""
"Ssxb9";"Arhgap4";"";""
"Proz";"chr4:59264275-59287850_R";"";""
"Ska1";"Hsd17b12";"";""
"Dnajb6";"ENSMUST00000041998";"";""
"Otc";"Tmem120a";"";""
"Cyp21a1";"Eif1";"";""
"Synpo";"Slc33a1";"";""
"Ppm1h";"Trmt6";"";""
"chr2:79517813-79518321_F";"Rbm38";"";""
"chr5:112205091-112240992_R";"Glod4";"";""
"chr6:40699474-40719122_F";"Spink5";"";""
"ENSMUST00000085589";"Dll1";"";""
"chr1:64686823-64728598_R";"C030009H01Rik";"";""
"chr19:5834117-5835940_R";"Mpzl1";"";""
"Stard3";"Fam110a";"";""
"ENSMUST00000097832";"chr4:129497990-129515290_F";"";""
"A_55_P2124183";"Snx30";"";""
"Exoc6b";"ENSMUST00000152709";"";""
"Ccdc91";"chr19:21653968-21671718_F";"";""
"Zwilch";"Snx2";"";""
"Cd52";"Snf8";"";""
"Eepd1";"Scarb2";"";""
"chr2:104702675-104736600_R";"Gltscr1";"";""
"Rhod";"AI451458";"";""
"l7Rn6";"Fnbp1";"";""
"NAP061257-1";"Tuba1a";"";""
"NAP114294-1";"Zfp523";"";""
"Clta";"Gm581";"";""
"A_55_P2181216";"Cxcl10";"";""
"Nlrx1";"Acbd3";"";""
"Dnajc25";"Zkscan1";"";""
"Gtpbp2";"Ptpdc1";"";""
"chr17:5795893-5835243_F";"5830408B19Rik";"";""
"chr15:99765243-99783300_F";"Tagap";"";""
"Klrg2";"Orai1";"";""
"Hddc2";"A230050P20Rik";"";""
"Gdf10";"chr14:55433382-55452757_F";"";""
"Fpr2";"chr4:88542373-88589148_F";"";""
"Abcc1";"chr16:23992037-24001037_R";"";""
"Rpl38";"chr8:108098325-108110775_R";"";""
"Celf4";"Gpc4";"";""
"Zfp81";"chr17:3103174-3114885_F";"";""
"TUG1";"Dct";"";""
"2210404J11Rik";"NAP100227-001";"";""
"Cmpk2";"Tmem159";"";""
"Gm3086";"NAP095950-001";"";""
"Fip1l1";"2310016M24Rik";"";""
"Fabp12";"chr16:43623581-43642715_R";"";""
"chr7:16584852-16657252_F";"Tgm1";"";""
"Pdlim2";"Timm10";"";""
"Nfam1";"Cdca8";"";""
"Prmt3";"Cacna1h";"";""
"chr6:11996975-12037300_F";"ENSMUST00000130418";"";""
"chr12:82495575-82516300_R";"Olfr1383";"";""
"Eef1b2";"TC1708064";"";""
"0610007P08Rik";"H2-Eb1";"";""
"Ergic3";"chr17:47006033-47023558_R";"";""
"Dub2a";"Gm1943";"";""
"A_55_P2183688";"Tubb6";"";""
"A_55_P2113061";"Gm9706";"";""
"Ahcy";"Klhl24";"";""
"Kcnj16";"Gm14326";"";""
"1300017J02Rik";"Smg1";"";""
"Morc2b";"Rcan2";"";""
"Mrpl48";"Gpr132";"";""
"chr18:35985999-35986376_R";"chr16:43623581-43642715_F";"";""
"Gm10406";"chr12:33604247-33638654_R";"";""
"Slc1a2";"chr9:56391562-56392142_F";"";""
"chr7:134620707-134626739_F";"chr6:54591416-54597566_F";"";""
"Scara5";"Higd1a";"";""
"chr6:115468025-115489250_R";"Nudt4";"";""
"Slc30a7";"Stxbp3a";"";""
"Epdr1";"A_55_P2012542";"";""
"ENSMUST00000032858";"AK036976";"";""
"Paip2";"Morn3";"";""
"chr8:119732348-119749198_F";"Sec63";"";""
"chr9:121845920-121858120_F";"Ptplb";"";""
"Tgfb2";"Sdcbp2";"";""
"chr5:37051650-37110575_F";"Ly6a";"";""
"Gda";"2410002O22Rik";"";""
"Pdgfc";"Elavl4";"";""
"A_55_P2170105";"chr16:89961600-89971725_R";"";""
"Defb34";"Dlg1";"";""
"Golt1b";"Ptp4a2";"";""
"A_55_P2047360";"Col3a1";"";""
"NAP060965-1";"chr10:126818382-126856582_F";"";""
"Pdia6";"Tmem126b";"";""
"Fam172a";"chr6:11996975-12037300_F";"";""
"Tns3";"Fstl1";"";""
"Fggy";"Matk";"";""
"Ndufs2";"chr15:75865380-75876541_F";"";""
"chr8:72663625-72673010_F";"chr11:120041124-120052299_R";"";""
"Pam16";"Zmynd15";"";""
"Sec11a";"Mccc2";"";""
"Hexim1";"chr3:36280098-36347798_R";"";""
"B4galt4";"chr13:83867711-83878140_R";"";""
"Wdfy1";"Mfng";"";""
"chr6:148173524-148174740_F";"Elovl1";"";""
"Dennd1a";"chr2:175640275-175701875_F";"";""
"Cd164l2";"Cdadc1";"";""
"Tsta3";"Tpmt";"";""
"Ifrd1";"Ccdc80";"";""
"Il22ra1";"Acsl1";"";""
"1200014J11Rik";"Men1";"";""
"Rps27";"chr17:5795893-5835243_F";"";""
"1110067D22Rik";"Nckap1l";"";""
"chr15:97925615-97926199_F";"Rfc1";"";""
"Mlh3";"Myo18a";"";""
"A_55_P2069995";"Cpne2";"";""
"Gm4588";"Kbtbd12";"";""
"Gnai1";"Lrsam1";"";""
"Ttc26";"chr8:72663625-72673010_R";"";""
"Abcc10";"Far1";"";""
"chr2:128217275-128217972_R";"Lbh";"";""
"Notch4";"Pola1";"";""
"Prelid1";"4833411C07Rik";"";""
"Harbi1";"4930509E22Rik";"";""
"Cstb";"Il5ra";"";""
"Zfp142";"Rps8";"";""
"Gyltl1b";"Zbtb7b";"";""
"Lgals3";"Fam164a";"";""
"Parp14";"Kcne1l";"";""
"Atf5";"Sox1";"";""
"Chadl";"A_55_P2128224";"";""
"Tymp";"Cbfa2t3";"";""
"Spin1";"Abhd2";"";""
"Ptprk";"Elovl3";"";""
"Eif3c";"Tardbp";"";""
"Map3k10";"Rsf1";"";""
"Atp2a3";"chr4:3756167-3757483_R";"";""
"chr3:126989696-127112471_R";"B230104I21Rik";"";""
"BC147527";"Helz";"";""
"chr17:21178319-21182115_F";"Acot6";"";""
"4930455C21Rik";"1810009N02Rik";"";""
"Wdr37";"ENSMUST00000074060";"";""
"chr1:195327945-195336595_R";"Rcan3";"";""
"Gm9959";"Trps1";"";""
"Cyp4f39";"Hrsp12";"";""
"Srr";"NAP071933-1";"";""
"Usp31";"Stx8";"";""
"Abca6";"chr18:60906766-60920702_F";"";""
"Gja1";"chr10:39659425-39674200_R";"";""
"chr4:55593675-55629225_R";"Elovl1";"";""
"chr15:5969454-5994540_R";"Stk3";"";""
"Stat3";"chr8:72076364-72077503_R";"";""
"4930480G23Rik";"Mndal";"";""
"Ugdh";"chr8:126268510-126290810_F";"";""
"Haus6";"Il4i1";"";""
"Atp5c1";"Pla2g7";"";""
"Fggy";"chr3:38320928-38341869_F";"";""
"Fermt3";"Cryga";"";""
"2010321M09Rik";"Fbxl20";"";""
"Itga7";"chr6:66216675-66234475_R";"";""
"Accn5";"Kbtbd4";"";""
"Acot4";"NAP063053-1";"";""
"Golga2";"chr16:34524589-34573439_R";"";""
"Ikzf3";"Pcdhb12";"";""
"Olfr75-ps1";"chr2:60581618-60589907_F";"";""
"F11";"Fam193a";"";""
"Dfna5";"chr18:55149963-55239068_F";"";""
"Nrtn";"Abcb1b";"";""
"Itih1";"Gsk3b";"";""
"Magt1";"chr14:78924115-78938125_R";"";""
"Abi3bp";"Sept8";"";""
"Arhgap4";"Sgsm3";"";""
"chrX:138966975-138981525_F";"Gm6522";"";""
"AK162036";"Tnk2";"";""
"chr15:84737071-84753414_F";"Agtpbp1";"";""
"Taf6";"Vcan";"";""
"Ahcy";"Clpp";"";""
"Uhrf2";"Psmd6";"";""
"ENSMUST00000052189";"Olfml3";"";""
"Kctd12b";"TC1607839";"";""
"Naip6";"Ophn1";"";""
"chr16:44717531-44724206_R";"Klhl8";"";""
"1700030L22Rik";"Cd82";"";""
"Ifitm1";"chr1:78591605-78606083_R";"";""
"B3gnt9-ps";"Chd1l";"";""
"chr12:85210777-85262127_R";"chr8:125031410-125075960_R";"";""
"Gm12298";"Impa1";"";""
"Pigz";"chr4:128727332-128735227_R";"";""
"chr5:22058025-22072475_F";"Gpr114";"";""
"Col14a1";"Zfp397";"";""
"Atp8a1";"Kcnk9";"";""
"Elp4";"chr6:52046805-52072744_F";"";""
"Zbtb7a";"2610019E17Rik";"";""
"chr17:88993214-89025839_F";"Rn4.5s";"";""
"Crem";"Rela";"";""
"chr5:115806200-115834425_F";"S100a6";"";""
"A_55_P2186961";"Barhl1";"";""
"Dohh";"Ergic1";"";""
"Dnaic1";"Naa20";"";""
"Qk";"Neb";"";""
"Samd8";"chr11:69106907-69112857_F";"";""
"Nedd4l";"chr2:128217275-128217972_R";"";""
"chr15:86035939-86042539_F";"chr6:57583950-57624216_F";"";""
"Myo9a";"chr16:30170306-30223193_R";"";""
"Azin1";"Gnl1";"";""
"Mthfd2";"Maea";"";""
"Nhlh1";"Zfp956";"";""
"Safb2";"Obp1a";"";""
"AK132033";"LOC100047702";"";""
"Lrrc47";"Cacna2d1";"";""
"Ubox5";"chr11:119794849-119803349_F";"";""
"Katnal1";"chr9:27148989-27155714_F";"";""
"Ms4a4d";"Grm2";"";""
"chr17:14683411-14698476_F";"chr4:133212951-133214017_R";"";""
"Fdx1l";"Slc25a37";"";""
"NAP113099-1";"Cadps2";"";""
"NAP061666-1";"Phf11";"";""
"A_55_P2075977";"Cpn1";"";""
"Dnajc5";"Ttc21a";"";""
"Xylb";"Cmpk2";"";""
"NAP102909-1";"C9";"";""
"A_55_P2067563";"Med19";"";""
"Dbp";"TC1687046";"";""
"Asnsd1";"Fam49a";"";""
"Nav2";"Cth";"";""
"chr2:35829956-35830757_R";"AI607873";"";""
"chr14:77511189-77522852_F";"Pde6g";"";""
"AK167004";"AI132709";"";""
"Ptger4";"NAP111616-1";"";""
"Nosip";"Snx16";"";""
"chr14:72400656-72400887_F";"Irak3";"";""
"Slc17a2";"Vps13d";"";""
"A_55_P2065239";"Creg1";"";""
"Scarf2";"Rasa2";"";""
"chr6:129151512-129208737_R";"chr17:3004525-3086000_R";"";""
"ENSMUST00000131841";"chr7:13533925-13544525_F";"";""
"chr17:17628846-17641021_R";"chr4:116791819-116798263_R";"";""
"Parp4";"Tubgcp4";"";""
"Rnase6";"Ptk2b";"";""
"chr10:66559716-66647841_R";"chr11:76400207-76434732_R";"";""
"Arhgap4";"A_55_P2120919";"";""
"chr12:52880692-52933444_F";"Gm19858";"";""
"Hsd17b12";"chr1:92412246-92423471_R";"";""
"Tmem120a";"A_55_P1986183";"";""
"Eif1";"A_55_P1957233";"";""
"Scyl1";"chr1:182685730-182689074_F";"";""
"Slc33a1";"Bhlhe40";"";""
"Trmt6";"Gm10639";"";""
"TC1638635";"Txndc15";"";""
"Rbm38";"chr5:152029557-152030218_R";"";""
"Glod4";"Slc1a4";"";""
"Atp5g2";"Tnfrsf1b";"";""
"Spink5";"Psat1";"";""
"Dll1";"ENSMUST00000140254";"";""
"chr14:8596455-8609805_F";"Siglech";"";""
"C030009H01Rik";"Narg2";"";""
"Mpzl1";"Nlgn2";"";""
"Snx30";"Mocs1";"";""
"ENSMUST00000152709";"Bdh1";"";""
"chr19:21653968-21671718_F";"I830012O16Rik";"";""
"Snx2";"Col5a3";"";""
"Snf8";"4733401D01Rik";"";""
"AI451458";"1700122O11Rik";"";""
"Tuba1a";"A_55_P2135023";"";""
"Zfp523";"Eif2c2";"";""
"Cxcl10";"9830001H06Rik";"";""
"Acbd3";"Ereg";"";""
"Zkscan1";"Glt28d2";"";""
"Ptpdc1";"Fam116a";"";""
"NAP093677-001";"Noa1";"";""
"5830408B19Rik";"A_55_P2077114";"";""
"Ipcef1";"Naa10";"";""
"Orai1";"Prr11";"";""
"A230050P20Rik";"Gnal";"";""
"Uba6";"Rmi1";"";""
"chr14:55433382-55452757_F";"Gm11568";"";""
"chr4:88542373-88589148_F";"G6pdx";"";""
"chr16:23992037-24001037_R";"Wnk1";"";""
"chr8:108098325-108110775_R";"Crebzf";"";""
"Gpc4";"Gpr153";"";""
"Dct";"chr11:3538125-3554450_F";"";""
"6530401N04Rik";"chr8:37582187-37621987_R";"";""
"Npm1";"Dyrk2";"";""
"NAP100227-001";"Ociad2";"";""
"Tmem159";"chr8:119732348-119749198_F";"";""
"NAP095950-001";"chr1:134867906-134885481_R";"";""
"Irgq";"chr17:8025086-8026227_R";"";""
"chr16:43623581-43642715_R";"chr12:103151385-103157796_R";"";""
"Tgm1";"Naaladl2";"";""
"Timm10";"chr8:40238025-40264250_F";"";""
"Cdca8";"Adam15";"";""
"Olfr1383";"Ildr2";"";""
"TC1708064";"chr2:67411703-67412293_F";"";""
"H2-Eb1";"Ier5";"";""
"chr17:47006033-47023558_R";"Srsf1";"";""
"Hal";"Fmnl1";"";""
"Tubb6";"Ncapd3";"";""
"Gm9706";"Myh8";"";""
"Klhl24";"chr4:44181997-44249172_F";"";""
"Smg1";"Csf3r";"";""
"chr12:110003268-110030953_R";"chr17:56687541-56694616_F";"";""
"TC1605758";"Fgfr1op";"";""
"Gpr132";"Gm15348";"";""
"chr16:43623581-43642715_F";"Ajap1";"";""
"chr12:33604247-33638654_R";"Sez6l";"";""
